Entity,TimeWindow,Link,period_start,period_end,period_midpoint,Title,Query,TextFile,chemicals_relevant,unep_attributed,attributable_relevant_doc,sd,policy_regulation_score,unep_attribution_score,instrument_type,action_stage,evidence_level,sector,chemicals_justification,unep_justification,evidence_phrases
Ghana,2018-2022,https://docs.un.org/en/A/74/25,2018,2022,2020,Report of the United Nations Environment Assembly of the ...,UNEP provided technical assistance Ghana air pollution control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,docs_un_org_Report_of_the_United_Nations_Environment_Assembly_.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,No evidence found,No evidence found,[]
Ghana,2018-2022,https://documents1.worldbank.org/curated/en/419871588578973802/pdf/Ghana-Country-Environmental-Analysis.pdf,2018,2022,2020,Ghana Country Environmental Analysis - Documents & Reports,UNEP provided technical assistance Ghana air pollution control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,documents1_worldbank_org_Ghana_Country_Environmental_Analysis_Documents_Rep.txt,True,False,False,,40.0,0.0,National Environmental Policy,developing,national,cross-sectoral,"The document mentions several policies and laws related to environmental management in Ghana, including the National Environmental Policy (NEP) and the Environmental Protection Agency (EPA). However, it does not provide explicit evidence of new policies, laws, or regulations developed, adopted, revised, or implemented between 2018-2022.","There is no explicit mention of UNEP's involvement in developing, adopting, revising, or implementing environmental policies, laws, or regulations in Ghana between 2018-2022.","[""The National Environmental Action Plan (NEAP) and the National Environmental Policy (NEP) provide a framework for environmental management in Ghana."", ""The Environmental Protection Agency (EPA) is responsible for enforcing environmental regulations and promoting sustainable development."", ""Ghana has made progress in improving its environmental governance, but challenges remain, including inadequate resources and capacity constraints.""]"
Ghana,2018-2022,https://eba.se/app/uploads/2021/05/WP_2021_05_Slunge-Andersson-Wikstr%C3%B6m-Sterner.pdf,2018,2022,2020,Circular Economy,UNEP provided technical assistance Ghana air pollution control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,eba_se_Circular_Economy.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,No evidence found,No evidence found,[]
Ghana,2018-2022,https://ecowap.ecowas.int/media/ecowap/file_document/2020_ECOWAS_ECOWAS_ENVIRONMENTAL_ACTION_PLAN_Final_Version_-_ENG.pdf,2018,2022,2020,ECOWAS ENVIRONMENTAL ACTION PLAN 2020-2026,UNEP provided technical assistance Ghana air pollution control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,ecowap_ecowas_int_ECOWAS_ENVIRONMENTAL_ACTION_PLAN_2020_2026.txt,False,False,False,,0.0,0.0,none,none,regional,cross-sectoral,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention/control, or policies/laws/regulations in key sectors for Ghana during 2018–2022.","There is no explicit link between UNEP and any policy, law, regulation, strategy, action plan, or official framework in Ghana during 2018–2022.","[""The document primarily focuses on the ECOWAS region, not Ghana specifically, and discusses environmental challenges and policies at a regional level, without explicit mention of Ghana or UNEP's direct involvement in policy development.""]"
Ghana,2018-2022,https://environmentalmigration.iom.int/sites/g/files/tmzbdl1411/files/documents/2023-11/environmental_rule_of_law.pdf,2018,2022,2020,First Global Report,UNEP provided technical assistance Ghana air pollution control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,environmentalmigration_iom_int_First_Global_Report.txt,False,False,False,,0.0,0.0,none,none,global,unclear,"The document does not contain explicit evidence related to circular economy, chemicals management, waste management, pollution prevention and control, or policies/laws/regulations in key sectors for Ghana during 2018-2022.",There is no explicit link between UNEP and any policy/law/regulation outcome in Ghana during 2018-2022.,[]
Ghana,2018-2022,https://eprints.lse.ac.uk/115509/1/Lopes_dos_Santos_Alignments_between_e_waste_legislation_and_the_Sustainable.pdf,2018,2022,2020,waste legislation and the Sustainable Development Goals,UNEP provided technical assistance Ghana air pollution control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,eprints_lse_ac_uk_waste_legislation_and_the_Sustainable_Development_.txt,True,False,False,,40.0,0.0,e-waste management law,adopted,national,waste,"The document discusses Ghana's Hazardous and Electronic Waste Control and Management Act (Act 917) adopted in 2016, which regulates e-waste management.","There is no explicit mention of UNEP's involvement in the development, adoption, or implementation of Ghana's e-waste management law.","[""Hazardous and Electronic Waste Control and Management Act (Act 917) from Ghana (2016)"", ""The Act organises the recycling process to be conducted in an environmentally sound manner."", ""Ghana developed the “Hazardous and Electronic Waste Control and Management Act, 2016 (Act 917)” in 2016""]"
Ghana,2018-2022,https://equitablehealthycities.org/docs/policy-workshop-ghana-rwanda-tanzania-march-2021/?bp-attachment=EPA-presentation_Ghana.pdf,2018,2022,2020,overview of the current policies on air pollution and ...,UNEP provided technical assistance Ghana air pollution control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,equitablehealthycities_org_overview_of_the_current_policies_on_air_pollution_.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,No relevant information found,No relevant information found,[]
Ghana,2018-2022,https://ewastemonitor.info/wp-content/uploads/2020/11/GEM_2020_def_july1_low.pdf,2018,2022,2020,The Global E-waste Monitor 2020,UNEP assisted Ghana e-waste regulation endorsed policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,ewastemonitor_info_The_Global_E_waste_Monitor_2020.txt,False,False,False,,0.0,0.0,none,none,unclear,none,No relevant information found,No relevant information found,[]
Ghana,2018-2022,https://gefcrew.org/carrcu/18IGM/4LBSCOP/Info-Docs/gpa-igr4-npa-en.pdf,2018,2022,2020,united nations,UNEP provided technical assistance Ghana air pollution control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,gefcrew_org_united_nations.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention and control, or policies/laws/regulations in key sectors for Ghana during 2018-2022.",There is no explicit link between UNEP and any policy/law/regulation outcome in Ghana during 2018-2022.,[]
Ghana,2018-2022,https://library.sprep.org/sites/default/files/2021-03/international-environmental-law.pdf,2018,2022,2020,International Environmental Law,UNEP provided technical assistance Ghana air pollution control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,library_sprep_org_International_Environmental_Law.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,No relevant information found,No UNEP attribution found,[]
Ghana,2018-2022,https://medblueconomyplatform.org/wp-content/uploads/2021/10/2021_frompollutiontosolution.pdf,2018,2022,2020,FROM POLLUTION TO SOLUTION,UNEP provided technical assistance Ghana air pollution control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,medblueconomyplatform_org_FROM_POLLUTION_TO_SOLUTION.txt,False,False,False,,0.0,0.0,none,none,global,none,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention/control, or policies/laws/regulations in key sectors for Ghana during 2018-2022.","The document does not explicitly link UNEP to development/adoption/revision/implementation/strengthening of any policy, law, regulation, strategy, action plan, or official framework in Ghana during 2018-2022.",[]
Ghana,2018-2022,https://nema.go.ke/wp-content/uploads/2024/09/Environmental-and-Social-Management-Framework-Africa-Environmental-Health-and-Pollution-Management-Program.pdf,2018,2022,2020,Environmental and Social Management Framework Africa ...,UNEP provided technical assistance Ghana air pollution control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,nema_go_ke_Environmental_and_Social_Management_Framework_Afri.txt,True,False,False,,61.0,0.0,national integrated e-waste management scheme,adopting,national,waste,"The document mentions Ghana's 2018 National Integrated e-waste Management Scheme, which promotes the establishment of collection centers in every district assembly to facilitate the recovery of e-waste and move the hazardous material out of the informal sector onto the formal sector where recycling activities can be monitored for best environmental practices.",There is no explicit mention of UNEP's support or involvement in the development or implementation of Ghana's 2018 National Integrated e-waste Management Scheme.,"[""Ghana's 2018 National Integrated e-waste Management Scheme"", ""promotes the establishment of collection centers in every district assembly"", ""EPA’s vision for e-waste management anticipates collection centers operating in every district assembly""]"
