Entity,TimeWindow,Link,period_start,period_end,period_midpoint,Title,Query,TextFile,climate_relevant,unep_attributed,attributable_relevant_doc,sd,climate_policy_score,unep_attribution_score,instrument_type,action_stage,evidence_level,climate_justification,unep_justification,evidence_phrases
Ghana,2022-2026,https://unfccc.int/sites/default/files/resource/AC27_12_Draft%20paper%20_Recognition.pdf,2022,2026,2024,AC recognizing adaptation efforts 2024,UNEP supported Ghana climate resilience strategy adopted policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,unfccc_int_AC_recognizing_adaptation_efforts_2024.txt,True,False,False,,81.0,0.0,national adaptation plan,developed,national,"The document mentions Ghana's NAP, which incorporates input from various sectors and communities to ensure relevance to local realities.",There is no explicit mention of UNEP's role in supporting or enabling the SP1.2 policy/strategy/legal framework outcome in Ghana during 2022-2026.,"[""Ghana's NAP incorporates input from various sectors and communities."", ""The country's NAP addresses adaptation and has established means to engage a range of stakeholders.""]"
Ghana,2022-2026,https://unfccc.int/sites/default/files/resource/NAP-progress-publication-2023.pdf,2022,2026,2024,NATIONAL ADAPTATION PLANS 2023,UNEP project Ghana adaptation policy launched policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,unfccc_int_NATIONAL_ADAPTATION_PLANS_2023.txt,True,False,False,,80.0,0.0,national adaptation plan,formulated,national,"The document provides information on the process to formulate and implement National Adaptation Plans (NAPs) for several countries, including progress, challenges, and support provided. It mentions Ghana as one of the countries that have submitted NAPs and highlights various adaptation actions and sectors prioritized in the NAPs.",There is no explicit mention of UNEP's direct involvement or support in the formulation or implementation of Ghana's NAP or similar climate policies within the provided document.,"[""As at 11 November 2023, 49 countries (of which 22 are LDCs and 11 are SIDS) had developed their NAPs and submitted them on NAP Central."", ""Ghana is one of the countries that have submitted proposals for accessing funding from the GCF under its Readiness and Preparatory Support Programme."", ""The document does not explicitly mention UNEP's support for Ghana's NAP.""]"
Ghana,2022-2026,https://www.adaptation-fund.org/wp-content/uploads/2023/09/AFB.PPRC_.32.Inf_.19.-Proposal-for-Adaptation-Fund-Climate-Innovation-Accelerator-UNEP.pdf,2022,2026,2024,PROPOSAL FOR ADAPTATION FUND CLIMATE ...,UNEP project Ghana adaptation policy launched policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_adaptation-fund_org_PROPOSAL_FOR_ADAPTATION_FUND_CLIMATE_.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to Ghana's climate mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework for 2022-2026.",There is no explicit link between UNEP and strengthening/enabling/adoption/implementation of SP1.2 policy/strategy/legal framework outcome in Ghana during 2022-2026.,[]
Ghana,2022-2026,https://www.adaptation-undp.org/sites/default/files/resources/ghana_national_climate_change_adaptation_strategy_nccas.pdf,2022,2026,2024,Ghana National Climate Change Adaptation Strategy ( ...,UNEP project Ghana adaptation policy launched policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_adaptation-undp_org_Ghana_National_Climate_Change_Adaptation_Strategy_.txt,True,False,False,,81.0,0.0,National Climate Change Adaptation Strategy,adopted,national,"The document provides explicit evidence of Ghana's adoption of a National Climate Change Adaptation Strategy in 2010, aimed at enhancing the country's resilience to climate change impacts. The strategy includes various adaptation programs, institutional arrangements, and a monitoring and evaluation plan.",There is no explicit link between UNEP and the adoption or implementation of Ghana's National Climate Change Adaptation Strategy.,"[""National Climate Change Adaptation Strategy"", ""To enhance Ghana’s current and future development to climate change impacts by strengthening its adaptive capacity and building resilience of the society and ecosystems."", ""The preparation of this National Climate Change Adaptation Strategy (NCCAS) is to ensure a consistent, comprehensive and a targeted approach to increasing climate resilience and decrease vulnerability of the populace.""]"
Ghana,2022-2026,https://www.elibrary.imf.org/view/journals/001/2025/099/article-A001-en.xml,2022,2026,2024,Laying the Ground for Scaling up Climate Finance in Sub ...,UNEP project Ghana adaptation policy launched policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_elibrary_imf_org_Laying_the_Ground_for_Scaling_up_Climate_Finance_i.txt,False,False,False,,0.0,0.0,none,none,global,"The document does not contain explicit evidence related to Ghana's climate mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework for the time window 2022-2026.",There is no explicit link between UNEP and any climate policy or strategy in Ghana for the specified time period.,[]
Ghana,2022-2026,https://www.emerald.com/ijccsm/article/9/03/299/123769/Mainstreaming-national-adaptation-programmes-of,2022,2026,2024,Mainstreaming national adaptation programmes of action into ...,UNEP project Ghana adaptation policy launched policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_emerald_com_Mainstreaming_national_adaptation_programmes_of_ac.txt,False,False,False,,0.0,0.0,none,none,none,"The document is not about Ghana and the time window 2022–2026, but rather about Lesotho and its National Adaptation Programme of Action (NAPA) in a broader context.","There is no explicit link between UNEP and climate change mitigation, adaptation, or disaster risk reduction strategies in Ghana for the specified time window.",[]
Ghana,2022-2026,https://www.facebook.com/Diamond93.7/posts/ghana-unveils-20bn-plan-to-strengthen-climate-adaptationghana-has-officially-lau/1475635417896294/,2022,2026,2024,Ghana unveils $20bn plan to strengthen climate adaptation ...,UNEP project Ghana adaptation policy launched policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_facebook_com_Ghana_unveils_20bn_plan_to_strengthen_climate_adap.txt,True,True,True,72.0,90.0,80.0,National Adaptation Plan (NAP),launched,national,"The document provides clear evidence of Ghana's officially launched National Adaptation Plan (NAP), which is a climate adaptation strategy/policy/legal framework.","The document explicitly mentions that the NAP was developed with support from UNEP as the delivery partner, indicating a clear link between UNEP and the development of the NAP.","[""Ghana has officially launched its National Adaptation Plan (NAP)"", ""developed with support from the Green Climate Fund (GCF) and the United Nations Environment Programme (UNEP) as the delivery partner""]"
Ghana,2022-2026,https://www.facebook.com/UNDPGhana/posts/enhancing-stakeholder-awareness-supports-informed-decisions-and-compliance-with-/1130591549098860/,2022,2026,2024,UNDP Ghana,UNEP supported Ghana climate resilience strategy adopted policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_facebook_com_UNDP_Ghana.txt,False,False,False,,0.0,0.0,none,none,unclear,"The document does not contain explicit evidence related to climate mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks adopted in Ghana during 2022-2026.",There is no explicit link between UNEP and any climate policy/strategy/legal framework in Ghana during 2022-2026.,[]
Ghana,2022-2026,https://www.financeministersforclimate.org/sites/default/files/2025-06/CFCMA%20HP4%20Thematic%20Paper%20-%20Physical%20Climate%20Risks%20and%20Adaptation.pdf,2022,2026,2024,Physical Climate Risks and Adaptation,UNEP project Ghana adaptation policy launched policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_financeministersforclimate_org_Physical_Climate_Risks_and_Adaptation.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to Ghana's climate mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework for the time window 2022-2026.",There is no explicit link between UNEP and any climate policy or strategy in Ghana for the specified time window.,[]
Ghana,2022-2026,https://www.frontiersin.org/journals/climate/articles/10.3389/fclim.2023.1197027/full,2022,2026,2024,Using the Implementation Centric Evolving Climate ...,UNEP project Ghana adaptation policy launched policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_frontiersin_org_Using_the_Implementation_Centric_Evolving_Climate_.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to Ghana's climate mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework for the period 2022-2026.",There is no explicit link between UNEP and any climate policy or strategy in Ghana for the period 2022-2026.,[]
Ghana,2022-2026,https://www.globalshield.org/wp-content/uploads/2024/04/Ghana-Request-for-Support-to-the-Global-Shield_Annex.pdf,2022,2026,2024,Ghana's Request for Support to the Global Shield against ...,UNEP project Ghana adaptation policy launched policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,www_globalshield_org_Ghana_s_Request_for_Support_to_the_Global_Shield_a.txt,True,False,False,,80.0,0.0,disaster risk reduction strategy,developed,national,"The document outlines a disaster risk reduction strategy for Ghana, specifically through the National Disaster Management Organization (NADMO) and other initiatives. It provides evidence of climate change mitigation, adaptation, and disaster risk reduction strategies/policies/legal frameworks adopted in Ghana during 2022-2026.","There is no explicit link between UNEP and the adoption, approval, enactment, endorsement, launch, implementation, developing, strengthening, or operationalizing of the climate mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework in Ghana during 2022-2026.","[""The National Disaster Management Organization (NADMO) was established by Act 517 of 1996 but now amended to Act 927 (2016) to play the coordinating role in the implementation of Disaster Risk Reduction (DRR) in the context of global DRR frameworks and also advise government on policies toward prevention and management of national disasters and similar emergencies."", ""Ghana has limited resources to invest in disaster risk reduction and minimal fiscal space to fund response and recovery efforts after major disasters."", ""The challenges faced by the country in relation to most disasters are greatly influenced by anthropogenic activities and low appreciation of climate change impact."", ""However, the institutional capacity of some Metropolitan, Municipal, and Districts Assemblies as well as community-based organizations such as Disaster Volunteer Groups (DVGs) and similar organizations at the district and community scales are limited.""]"
